term;normalized;game_id;canonical_name;source
Void Source;void source;wikidata_q124075312;Void Source;external
"void tRrLM(); //Void Terrarium";void trrlm void terrarium;wikidata_q114253646;"void tRrLM(); //Void Terrarium";external
Voidling Bound;voidling bound;wikidata_q135017712;Voidling Bound;external
Voidtrain;voidtrain;wikidata_q108000058;Voidtrain;external
Voidwrought;voidwrought;wikidata_q125055813;Voidwrought;external
Voivod;voivod;wikidata_q133425700;Voivod: The Nuclear Warrior;external
Voivod: The Nuclear Warrior;voivod the nuclear warrior;wikidata_q133425700;Voivod: The Nuclear Warrior;external
Volgarr the Viking;volgarr the viking;wikidata_q23680152;Volgarr the Viking;external
Volume;volume;wikidata_q16267711;Volume;external
Vostok Inc.;vostok inc;wikidata_q65113377;Vostok Inc.;external
Voyage;voyage;wikidata_q114945370;Voyage;external
Voyagers of Nera;voyagers of nera;wikidata_q123691984;Voyagers of Nera;external
VR Ping Pong Pro;vr ping pong pro;wikidata_q122379849;VR Ping Pong Pro;external
VR The Diner Duo;vr the diner duo;wikidata_q124075453;VR The Diner Duo;external
Vroom Kaboom;vroom kaboom;wikidata_q122313480;Vroom Kaboom;external
Viridian;viridian;wikidata_q5766;VVVVVV;external
VVVVVV;vvvvvv;wikidata_q5766;VVVVVV;external
Waddle Home;waddle home;wikidata_q124075521;Waddle Home;external
Waifu Impact;waifu impact;wikidata_q114680307;Waifu Impact;external
Wailing Heights;wailing heights;wikidata_q124075522;Wailing Heights;external
Waking Violet;waking violet;wikidata_q122310062;Waking Violet;external
Walden, a game;walden a game;wikidata_q46993159;Walden, a game;external
Wall World 2;wall world 2;wikidata_q133266040;Wall World 2;external
Wallachia;wallachia;wikidata_q111726088;Wallachia: Reign of Dracula;external
Wallachia: Reign of Dracula;wallachia reign of dracula;wikidata_q111726088;Wallachia: Reign of Dracula;external
Wanderer;wanderer;wikidata_q108626484;Wanderer;external
Wanderer VR;wanderer vr;wikidata_q108626484;Wanderer;external
Wandering Sword;wandering sword;wikidata_q135020771;Wandering Sword;external
Wanderstop;wanderstop;wikidata_q126414597;Wanderstop;external
Wands;wands;wikidata_q120598004;Wands;external
Wanted;wanted;wikidata_q116672310;Wanted: Dead;external
Wanted: Dead;wanted dead;wikidata_q116672310;Wanted: Dead;external
WD;wd;wikidata_q116672310;Wanted: Dead;external
War Hospital;war hospital;wikidata_q108316112;War Hospital;external
WH;wh;wikidata_q108316112;War Hospital;external
War Mongrels;war mongrels;wikidata_q111964229;War Mongrels;external
War of the Monsters;war of the monsters;wikidata_q1605942;War of the Monsters;external
War Robots;war robots;wikidata_q130381386;War Robots: Frontiers;external
War Robots: Frontiers;war robots frontiers;wikidata_q130381386;War Robots: Frontiers;external
War Tech Fighters;war tech fighters;wikidata_q111543313;War Tech Fighters;external
War Theatre;war theatre;wikidata_q106355237;War Theatre;external
War Theatre;war theatre;wikidata_q106355258;War Theatre: Blood of Winter;external
War Theatre: Blood of Winter;war theatre blood of winter;wikidata_q106355258;War Theatre: Blood of Winter;external
War Thunder;war thunder;wikidata_q4052939;War Thunder;external
War Thunder: World of Planes;war thunder world of planes;wikidata_q4052939;War Thunder;external
World of Planes;world of planes;wikidata_q4052939;War Thunder;external
WT;wt;wikidata_q4052939;War Thunder;external
WarDogs;wardogs;wikidata_q122377388;WarDogs: Red's Return;external
WarDogs: Red's Return;wardogs red s return;wikidata_q122377388;WarDogs: Red's Return;external
Warframe;warframe;wikidata_q7969348;Warframe;external
Wargroove;wargroove;wikidata_q30321596;Wargroove;external
Warhammer 40,000;warhammer 40 000;wikidata_q117561518;Warhammer 40,000: Boltgun;external
Warhammer 40,000: Boltgun;warhammer 40 000 boltgun;wikidata_q117561518;Warhammer 40,000: Boltgun;external
Warhammer 40000: Boltgun;warhammer 40000 boltgun;wikidata_q117561518;Warhammer 40,000: Boltgun;external
Warhammer 40,000;warhammer 40 000;wikidata_q134545607;Warhammer 40,000: Boltgun II;external
Warhammer 40,000: Boltgun 2;warhammer 40 000 boltgun 2;wikidata_q134545607;Warhammer 40,000: Boltgun II;external
Warhammer 40,000: Boltgun II;warhammer 40 000 boltgun ii;wikidata_q134545607;Warhammer 40,000: Boltgun II;external
Warhammer 40,000;warhammer 40 000;wikidata_q107614224;Warhammer 40,000: Chaos Gate - Daemonhunters;external
Warhammer 40,000: Chaos Gate - Daemonhunters;warhammer 40 000 chaos gate daemonhunters;wikidata_q107614224;Warhammer 40,000: Chaos Gate - Daemonhunters;external
Warhammer 40,000;warhammer 40 000;wikidata_q134545609;Warhammer 40,000: Dark Heresy;external
Warhammer 40,000: Dark Heresy;warhammer 40 000 dark heresy;wikidata_q134545609;Warhammer 40,000: Dark Heresy;external
Deathwatch;deathwatch;wikidata_q37757367;Warhammer 40,000: Deathwatch;external
Warhammer 40,000;warhammer 40 000;wikidata_q37757367;Warhammer 40,000: Deathwatch;external
Warhammer 40,000: Deathwatch;warhammer 40 000 deathwatch;wikidata_q37757367;Warhammer 40,000: Deathwatch;external
Warhammer 40,000;warhammer 40 000;wikidata_q16267667;Warhammer 40,000: Eternal Crusade;external
Warhammer 40,000: Eternal Crusade;warhammer 40 000 eternal crusade;wikidata_q16267667;Warhammer 40,000: Eternal Crusade;external
Warhammer 40,000;warhammer 40 000;wikidata_q54829295;Warhammer 40,000: Inquisitor – Martyr;external
Warhammer 40,000: Inquisitor – Martyr;warhammer 40 000 inquisitor martyr;wikidata_q54829295;Warhammer 40,000: Inquisitor – Martyr;external
Warhammer 40,000;warhammer 40 000;wikidata_q86835761;Warhammer 40,000: Mechanicus;external
Warhammer 40,000: Mechanicus;warhammer 40 000 mechanicus;wikidata_q86835761;Warhammer 40,000: Mechanicus;external
Warhammer 40,000;warhammer 40 000;wikidata_q126075091;Warhammer 40,000: Mechanicus II;external
Warhammer 40,000: Mechanicus 2;warhammer 40 000 mechanicus 2;wikidata_q126075091;Warhammer 40,000: Mechanicus II;external
Warhammer 40,000: Mechanicus II;warhammer 40 000 mechanicus ii;wikidata_q126075091;Warhammer 40,000: Mechanicus II;external
Warhammer 40,000;warhammer 40 000;wikidata_q22019751;Warhammer 40,000: Space Wolf;external
Warhammer 40,000: Space Wolf;warhammer 40 000 space wolf;wikidata_q22019751;Warhammer 40,000: Space Wolf;external
Warhammer 40,000;warhammer 40 000;wikidata_q123168973;Warhammer 40,000: Speed Freeks;external
Warhammer 40,000: Speed Freeks;warhammer 40 000 speed freeks;wikidata_q123168973;Warhammer 40,000: Speed Freeks;external
Warhammer 40.000;warhammer 40 000;wikidata_q110055360;Warhammer 40.000: Space Marine 2;external
Warhammer 40.000: Space Marine 2;warhammer 40 000 space marine 2;wikidata_q110055360;Warhammer 40.000: Space Marine 2;external
WAoSRoR;waosror;wikidata_q122963321;Warhammer Age of Sigmar: Realms of Ruin;external
Warhammer Age of Sigmar;warhammer age of sigmar;wikidata_q122963321;Warhammer Age of Sigmar: Realms of Ruin;external
Warhammer Age of Sigmar: Realms of Ruin;warhammer age of sigmar realms of ruin;wikidata_q122963321;Warhammer Age of Sigmar: Realms of Ruin;external
Warhammer Age of Sigmar;warhammer age of sigmar;wikidata_q98704313;Warhammer Age of Sigmar: Storm Ground;external
Warhammer Age of Sigmar: Storm Ground;warhammer age of sigmar storm ground;wikidata_q98704313;Warhammer Age of Sigmar: Storm Ground;external
Warhammer Quest;warhammer quest;wikidata_q37791944;Warhammer Quest;external
Warhammer;warhammer;wikidata_q64472182;Warhammer: Chaosbane;external
Warhammer: Chaosbane;warhammer chaosbane;wikidata_q64472182;Warhammer: Chaosbane;external
Vermintide 2;vermintide 2;wikidata_q42220405;Warhammer: Vermintide 2;external
Vermintide II;vermintide ii;wikidata_q42220405;Warhammer: Vermintide 2;external
Warhamme: Vermintide 2;warhamme vermintide 2;wikidata_q42220405;Warhammer: Vermintide 2;external
Warhammer;warhammer;wikidata_q42220405;Warhammer: Vermintide 2;external
Warhammer: Vermintide 2;warhammer vermintide 2;wikidata_q42220405;Warhammer: Vermintide 2;external
Warhammer: Vermintide II;warhammer vermintide ii;wikidata_q42220405;Warhammer: Vermintide 2;external
Warlocks vs Shadows;warlocks vs shadows;wikidata_q114924335;Warlocks vs Shadows;external
Nuan Xue;nuan xue;wikidata_q114867771;Warm Snow;external
Nuan Xue Warm Snow;nuan xue warm snow;wikidata_q114867771;Warm Snow;external
Warm Snow;warm snow;wikidata_q114867771;Warm Snow;external
Warota;warota;wikidata_q139561176;Warota: I Live Next to The Demon King's Castle LOL;external
Warota: I Live Next to The Demon King's Castle LOL;warota i live next to the demon king s castle lol;wikidata_q139561176;Warota: I Live Next to The Demon King's Castle LOL;external
Warriors All-Stars;warriors all stars;wikidata_q27951316;Warriors All-Stars;external
Warriors All-Stars Game;warriors all stars game;wikidata_q27951316;Warriors All-Stars;external
Warriors Video Game;warriors video game;wikidata_q27951316;Warriors All-Stars;external
Warriors Orochi 3;warriors orochi 3;wikidata_q1101241;Warriors Orochi 3;external
Warriors Orochi 4;warriors orochi 4;wikidata_q55381995;Warriors Orochi 4;external
Warriors;warriors;wikidata_q132257551;Warriors: Abyss;external
Warriors: Abyss;warriors abyss;wikidata_q132257551;Warriors: Abyss;external
Warsaw;warsaw;wikidata_q106494408;Warsaw;external
Warside;warside;wikidata_q115315820;Warside;external
Warstone TD;warstone td;wikidata_q108428906;Warstone TD;external
Wasteland 2;wasteland 2;wikidata_q1633410;Wasteland 2;external
Wasteland 2: Director's Cut;wasteland 2 director s cut;wikidata_q1633410;Wasteland 2;external
Wasteland 3;wasteland 3;wikidata_q27943180;Wasteland 3;external
Watch Dogs;watch dogs;watch_dogs;Watch Dogs;local_or_matched
Watch Dogs 1;watch dogs 1;watch_dogs;Watch Dogs;local_or_matched
aung;aung;wikidata_q24455756;Watch Dogs 2;external
Watch Dogs 2;watch dogs 2;wikidata_q24455756;Watch Dogs 2;external
Watch Dogs;watch dogs;wikidata_q64534648;Watch Dogs: Legion;external
WATCH DOGS LΞGION;watch dogs l gion;wikidata_q64534648;Watch Dogs: Legion;external
Watch Dogs: Legion;watch dogs legion;wikidata_q64534648;Watch Dogs: Legion;external
Watch Over Christmas;watch over christmas;wikidata_q117067595;Watch Over Christmas;external
Watcher Chronicles;watcher chronicles;wikidata_q114945793;Watcher Chronicles;external
Wattam;wattam;wikidata_q56702586;Wattam;external
Waves Out!;waves out;wikidata_q124412415;Waves Out!;external
Wavetale;wavetale;wikidata_q110103610;Wavetale;external
Wax Heads;wax heads;wikidata_q132735669;Wax Heads;external
Way of Redemption;way of redemption;wikidata_q106382398;Way of Redemption;external
Way of the Hunter;way of the hunter;wikidata_q111680610;Way of the Hunter;external
Way of the Passive Fist;way of the passive fist;wikidata_q124075605;Way of the Passive Fist;external
Way to the Woods;way to the woods;wikidata_q106234767;Way to the Woods;external
Wayfinder;wayfinder;wikidata_q115641775;Wayfinder;external
Wayward Sky;wayward sky;wikidata_q27536761;Wayward Sky;external
Wayward Strand;wayward strand;wikidata_q111968755;Wayward Strand;external
We Are OFK;we are ofk;wikidata_q111982628;We Are OFK;external
WAtD;watd;wikidata_q25436730;We Are The Dwarves;external
We Are Dwarves;we are dwarves;wikidata_q25436730;We Are The Dwarves;external
We Are The Dwarves;we are the dwarves;wikidata_q25436730;We Are The Dwarves;external
We Happy Few;we happy few;wikidata_q20712663;We Happy Few;external
We Love Katamari Reroll+ Royal Reverie;we love katamari reroll plus royal reverie;wikidata_q116734072;We Love Katamari Reroll+ Royal Reverie;external
We should talk.;we should talk;wikidata_q114873030;We should talk.;external
We Sing;we sing;wikidata_q7977759;We Sing;external
We Sing Pop!;we sing pop;wikidata_q7977767;We Sing Pop!;external
We Were Here Expeditions;we were here expeditions;wikidata_q122823505;We Were Here Expeditions: The FriendShip;external
We Were Here Expeditions: The FriendShip;we were here expeditions the friendship;wikidata_q122823505;We Were Here Expeditions: The FriendShip;external
We Were Here Forever;we were here forever;wikidata_q111968936;We Were Here Forever;external
We Were Here Together;we were here together;wikidata_q99710910;We Were Here Together;external
We Were Here 2;we were here 2;wikidata_q86594647;We Were Here Too;external
We Were Here Too;we were here too;wikidata_q86594647;We Were Here Too;external
We. The Revolution;we the revolution;wikidata_q62711444;We. The Revolution;external
Weapons of Mythology - New Age -;weapons of mythology new age;wikidata_q124075615;Weapons of Mythology - New Age -;external
Webbed;webbed;wikidata_q102474096;Webbed;external
Weedcraft Inc;weedcraft inc;wikidata_q68341548;Weedcraft Inc;external
Weeping Doll;weeping doll;wikidata_q140529057;Weeping Doll;external
Weeping Willow;weeping willow;wikidata_q122310825;Weeping Willow;external
Weeping Willow - Detective Visual Novel;weeping willow detective visual novel;wikidata_q122310825;Weeping Willow;external
Oidemase, Kokuri-san;oidemase kokuri san;wikidata_q133863192;Welcome Kokuri-san;external
Welcome Kokuri-san;welcome kokuri san;wikidata_q133863192;Welcome Kokuri-san;external
Welcome to Brightville;welcome to brightville;wikidata_q133856889;Welcome to Brightville;external
Welcome to Hanwell;welcome to hanwell;wikidata_q124075632;Welcome to Hanwell;external
Welcome to ParadiZe;welcome to paradize;wikidata_q124713444;Welcome to ParadiZe;external
WtP;wtp;wikidata_q124713444;Welcome to ParadiZe;external
Werewolf;werewolf;wikidata_q64627369;Werewolf: The Apocalypse – Earthblood;external
Werewolf: The Apocalypse – Earthblood;werewolf the apocalypse earthblood;wikidata_q64627369;Werewolf: The Apocalypse – Earthblood;external
Werewolves Within;werewolves within;wikidata_q28859350;Werewolves Within;external
West of Dead;west of dead;wikidata_q104804613;West of Dead;external
What Comes After;what comes after;wikidata_q122365662;What Comes After;external
What Lies in the Multiverse;what lies in the multiverse;wikidata_q111152365;What Lies in the Multiverse;external
What Remains of Edith Finch;what remains of edith finch;wikidata_q28451186;What Remains of Edith Finch;external
what remains of edith finch video game;what remains of edith finch video game;wikidata_q28451186;What Remains of Edith Finch;external
What the Dub?!;what the dub;wikidata_q112055456;What the Dub?!;external
What the Golf?;what the golf;wikidata_q61791403;What the Golf?;external
Ghost Bike;ghost bike;wikidata_q123015381;Wheel World;external
Wheel World;wheel world;wikidata_q123015381;Wheel World;external
Wheels of Aurelia;wheels of aurelia;wikidata_q47473866;Wheels of Aurelia;external
When The Past Was Around;when the past was around;wikidata_q111467091;When The Past Was Around;external
Where Are My Friends?;where are my friends;wikidata_q124075649;Where Are My Friends?;external
Where the Bees Make Honey;where the bees make honey;wikidata_q122312445;Where the Bees Make Honey;external
Where The Heart Leads;where the heart leads;wikidata_q111966905;Where The Heart Leads;external
Where the Water Tastes Like Wine;where the water tastes like wine;wikidata_q55263779;Where the Water Tastes Like Wine;external
While the Iron's Hot;while the iron s hot;wikidata_q123764536;While the Iron's Hot;external
While We Wait Here;while we wait here;wikidata_q130413846;While We Wait Here;external
Whipseey and the Lost Atlas;whipseey and the lost atlas;wikidata_q113292568;Whipseey and the Lost Atlas;external
Whisker Squadron;whisker squadron;wikidata_q122234859;Whisker Squadron: Survivor;external
Whisker Squadron: Survivor;whisker squadron survivor;wikidata_q122234859;Whisker Squadron: Survivor;external
Whisker Waters;whisker waters;wikidata_q123769535;Whisker Waters;external
Whiskey & Zombies;whiskey and zombies;wikidata_q111782113;Whiskey & Zombies;external
Leo's Family;leo s family;wikidata_q109789987;Whiskey Mafia: Leo's Family;external
Whiskey Mafia;whiskey mafia;wikidata_q109789987;Whiskey Mafia: Leo's Family;external
Whiskey Mafia: Leo's Family;whiskey mafia leo s family;wikidata_q109789987;Whiskey Mafia: Leo's Family;external
